instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
11596802,45300,NIFTY19JUN6900CE,,2573.75,2019-06-27,6900.0,0.05,75,CE,NFO-OPT,NFO
8983298,35091,AMBUJACEM17FEB305CE,,0.05,2017-02-23,305.0,0.05,2500,CE,NFO-OPT,NFO
14210818,55511,COLPAL17JAN480CE,,420.4,2017-01-25,480.0,0.05,700,CE,NFO-OPT,NFO
11595522,45295,NIFTY19JUN6600PE,,21.15,2019-06-27,6600.0,0.05,75,PE,NFO-OPT,NFO
11595778,45296,NIFTY19JUN6700CE,,2733.7,2019-06-27,6700.0,0.05,75,CE,NFO-OPT,NFO
11597058,45301,NIFTY19JUN6900PE,,35.25,2019-06-27,6900.0,0.05,75,PE,NFO-OPT,NFO
19090946,74574,PIDILITIND17MAR860CE,,0.25,2017-03-30,860.0,0.05,1000,CE,NFO-OPT,NFO
19091202,74575,PIDILITIND17MAR860PE,,208.4,2017-03-30,860.0,0.05,1000,PE,NFO-OPT,NFO
11596034,45297,NIFTY19JUN6700PE,,25.25,2019-06-27,6700.0,0.05,75,PE,NFO-OPT,NFO
11597314,45302,NIFTY19JUN7000CE,,2494.85,2019-06-27,7000.0,0.05,75,CE,NFO-OPT,NFO
11597570,45303,NIFTY19JUN7000PE,,41.3,2019-06-27,7000.0,0.05,75,PE,NFO-OPT,NFO
13121794,51257,BATAINDIA17JAN630PE,,152.5,2017-01-25,630.0,0.05,1100,PE,NFO-OPT,NFO
11596290,45298,NIFTY19JUN6800CE,,2653.4,2019-06-27,6800.0,0.05,75,CE,NFO-OPT,NFO
19347714,75577,INDIACEM17FEB150PE,,20.4,2017-02-23,150.0,0.05,3500,PE,NFO-OPT,NFO
13122050,51258,BATAINDIA17JAN640CE,,0.05,2017-01-25,640.0,0.05,1100,CE,NFO-OPT,NFO
14630146,57149,DRREDDY17JAN3900CE,,0.05,2017-01-25,3900.0,0.05,200,CE,NFO-OPT,NFO
16487426,64404,BIOCON17FEB480CE,,518.05,2017-02-23,480.0,0.05,600,CE,NFO-OPT,NFO
19352066,75594,SAIL17MAR70PE,,12.65,2017-03-30,70.0,0.05,12000,PE,NFO-OPT,NFO
9958658,38901,TATAMTRDVR17JAN190PE,,0.05,2017-01-25,190.0,0.05,2100,PE,NFO-OPT,NFO
15041282,58755,HCLTECH17MAR600CE,,258.7,2017-03-30,600.0,0.05,700,CE,NFO-OPT,NFO
15041538,58756,HCLTECH17MAR600PE,,0.2,2017-03-30,600.0,0.05,700,PE,NFO-OPT,NFO
18174722,70995,ENGINERSIN17FEB175PE,,24.4,2017-02-23,175.0,0.05,7000,PE,NFO-OPT,NFO
19352322,75595,SAIL17MAR72.5CE,,0.85,2017-03-30,72.5,0.05,12000,CE,NFO-OPT,NFO
15262978,59621,AMARAJABAT17FEB800PE,,5.15,2017-02-23,800.0,0.05,600,PE,NFO-OPT,NFO
19352578,75596,SAIL17MAR72.5PE,,14.8,2017-03-30,72.5,0.05,12000,PE,NFO-OPT,NFO
19352834,75597,SAIL17MAR75CE,,0.6,2017-03-30,75.0,0.05,12000,CE,NFO-OPT,NFO
19353090,75598,SAIL17MAR75PE,,17.0,2017-03-30,75.0,0.05,12000,PE,NFO-OPT,NFO
23067650,90108,STAR17JAN1340CE,,0.5,2017-01-25,1340.0,0.05,500,CE,NFO-OPT,NFO
24361474,95162,SUNTV17FEB280PE,,0.05,2017-02-23,280.0,0.05,2000,PE,NFO-OPT,NFO
24361730,95163,SUNTV17FEB300CE,,233.35,2017-02-23,300.0,0.05,2000,CE,NFO-OPT,NFO
19377922,75695,SBIN17MAR260CE,,10.15,2017-03-30,260.0,0.05,3000,CE,NFO-OPT,NFO
20208642,78940,ITC17FEB210PE,,0.25,2017-02-23,210.0,0.05,2400,PE,NFO-OPT,NFO
23113474,90287,SUNPHARMA17JAN770PE,,115.4,2017-01-25,770.0,0.05,700,PE,NFO-OPT,NFO
15747330,61513,IDBI17MAR60PE,,0.35,2017-03-30,60.0,0.05,8000,PE,NFO-OPT,NFO
24374018,95211,SYNDIBANK17FEB45CE,,19.9,2017-02-23,45.0,0.05,9000,CE,NFO-OPT,NFO
8994050,35133,NIFTYCPSE173022500PE,,64.75,2017-03-02,2500.0,0.05,250,PE,NFO-OPT,NFO
15746818,61511,IDBI17MAR57.5PE,,0.2,2017-03-30,57.5,0.05,8000,PE,NFO-OPT,NFO
8995074,35137,NIFTY17DEC10700PE,,1701.2,2017-12-28,10700.0,0.05,75,PE,NFO-OPT,NFO
11597826,45304,NIFTY19JUN7100CE,,2416.7,2019-06-27,7100.0,0.05,75,CE,NFO-OPT,NFO
12899586,50389,AXISBANK17JAN470CE,,14.7,2017-01-25,470.0,0.05,1200,CE,NFO-OPT,NFO
15042818,58761,HCLTECH17MAR640PE,,0.65,2017-03-30,640.0,0.05,700,PE,NFO-OPT,NFO
15746562,61510,IDBI17MAR57.5CE,,17.15,2017-03-30,57.5,0.05,8000,CE,NFO-OPT,NFO
16635394,64982,BOSCHLTD17FEB19400CE,,2237.15,2017-02-23,19400.0,0.05,25,CE,NFO-OPT,NFO
12823554,50092,ASHOKLEY17JAN80PE,,0.55,2017-01-25,80.0,0.05,7000,PE,NFO-OPT,NFO
18231042,71215,NTPC17MAR145PE,,1.2,2017-03-30,145.0,0.05,4000,PE,NFO-OPT,NFO
19374850,75683,SBIN17MAR230CE,,27.7,2017-03-30,230.0,0.05,3000,CE,NFO-OPT,NFO
19378178,75696,SBIN17MAR260PE,,15.7,2017-03-30,260.0,0.05,3000,PE,NFO-OPT,NFO
19383298,75716,SBIN17MAR290PE,,37.75,2017-03-30,290.0,0.05,3000,PE,NFO-OPT,NFO
19383554,75717,SBIN17MAR295CE,,2.0,2017-03-30,295.0,0.05,3000,CE,NFO-OPT,NFO
20208386,78939,ITC17FEB210CE,,41.45,2017-02-23,210.0,0.05,2400,CE,NFO-OPT,NFO
24374274,95212,SYNDIBANK17FEB45PE,,0.05,2017-02-23,45.0,0.05,9000,PE,NFO-OPT,NFO
19384066,75719,SBIN17MAR300CE,,1.55,2017-03-30,300.0,0.05,3000,CE,NFO-OPT,NFO
20211970,78953,ITC17FEB245CE,,12.9,2017-02-23,245.0,0.05,2400,CE,NFO-OPT,NFO
22794242,89040,RELCAPITAL17JAN580CE,,0.05,2017-01-25,580.0,0.05,1500,CE,NFO-OPT,NFO
23135490,90373,SYNDIBANK17JAN45PE,,0.05,2017-01-25,45.0,0.05,9000,PE,NFO-OPT,NFO
24377602,95225,SYNDIBANK17FEB62.5CE,,3.95,2017-02-23,62.5,0.05,9000,CE,NFO-OPT,NFO
15043074,58762,HCLTECH17MAR660CE,,200.5,2017-03-30,660.0,0.05,700,CE,NFO-OPT,NFO
8985602,35100,NIFTY20DEC10600PE,,809.2,2020-12-31,10600.0,0.05,75,PE,NFO-OPT,NFO
9963010,38918,TVSMOTOR17JAN250PE,,0.05,2017-01-25,250.0,0.05,2000,PE,NFO-OPT,NFO
11706370,45728,NIFTY18DEC9600CE,,652.1,2018-12-27,9600.0,0.05,75,CE,NFO-OPT,NFO
11718146,45774,PIDILITIND17JAN460CE,,181.3,2017-01-25,460.0,0.05,1000,CE,NFO-OPT,NFO
11718402,45775,PIDILITIND17JAN460PE,,0.05,2017-01-25,460.0,0.05,1000,PE,NFO-OPT,NFO
13123074,51262,BATAINDIA17JAN660CE,,0.05,2017-01-25,660.0,0.05,1100,CE,NFO-OPT,NFO
13441538,52506,EICHERMOT17JAN20200PE,,17.05,2017-01-25,20200.0,0.05,25,PE,NFO-OPT,NFO
14244354,55642,DISHTV17JAN45PE,,0.05,2017-01-25,45.0,0.05,7000,PE,NFO-OPT,NFO
15747586,61514,IDBI17MAR62.5CE,,12.65,2017-03-30,62.5,0.05,8000,CE,NFO-OPT,NFO
15747842,61515,IDBI17MAR62.5PE,,0.6,2017-03-30,62.5,0.05,8000,PE,NFO-OPT,NFO
15748866,61519,IDBI17MAR67.5PE,,1.6,2017-03-30,67.5,0.05,8000,PE,NFO-OPT,NFO
15749122,61520,IDBI17MAR70CE,,7.0,2017-03-30,70.0,0.05,8000,CE,NFO-OPT,NFO
15751170,61528,IDBI17MAR72.5CE,,5.55,2017-03-30,72.5,0.05,8000,CE,NFO-OPT,NFO
15043330,58763,HCLTECH17MAR660PE,,1.2,2017-03-30,660.0,0.05,700,PE,NFO-OPT,NFO
15880450,62033,BAJAJ-AUTO17FEB3450PE,,715.9,2017-02-23,3450.0,0.05,250,PE,NFO-OPT,NFO
16488706,64409,BIOCON17FEB520PE,,0.05,2017-02-23,520.0,0.05,600,PE,NFO-OPT,NFO
19383810,75718,SBIN17MAR295PE,,42.05,2017-03-30,295.0,0.05,3000,PE,NFO-OPT,NFO
18258178,71321,NTPC17MAR152.5PE,,2.45,2017-03-30,152.5,0.05,4000,PE,NFO-OPT,NFO
19384322,75720,SBIN17MAR300PE,,46.55,2017-03-30,300.0,0.05,3000,PE,NFO-OPT,NFO
19384578,75721,SBIN17MAR305CE,,1.2,2017-03-30,305.0,0.05,3000,CE,NFO-OPT,NFO
19384834,75722,SBIN17MAR305PE,,51.1,2017-03-30,305.0,0.05,3000,PE,NFO-OPT,NFO
19385090,75723,SBIN17MAR310CE,,0.9,2017-03-30,310.0,0.05,3000,CE,NFO-OPT,NFO
19387650,75733,SBIN17MAR335CE,,0.2,2017-03-30,335.0,0.05,3000,CE,NFO-OPT,NFO
20208898,78941,ITC17FEB215CE,,36.7,2017-02-23,215.0,0.05,2400,CE,NFO-OPT,NFO
24378114,95227,SYNDIBANK17FEB65CE,,2.8,2017-02-23,65.0,0.05,9000,CE,NFO-OPT,NFO
24378626,95229,SYNDIBANK17FEB67.5CE,,1.55,2017-02-23,67.5,0.05,9000,CE,NFO-OPT,NFO
24378882,95230,SYNDIBANK17FEB67.5PE,,4.0,2017-02-23,67.5,0.05,9000,PE,NFO-OPT,NFO
24379138,95231,SYNDIBANK17FEB70CE,,0.9,2017-02-23,70.0,0.05,9000,CE,NFO-OPT,NFO
20218370,78978,ITC17FEB295PE,,43.65,2017-02-23,295.0,0.05,2400,PE,NFO-OPT,NFO
11609346,45349,NIFTY19JUN8800PE,,336.2,2019-06-27,8800.0,0.05,75,PE,NFO-OPT,NFO
13132802,51300,BEL17JAN1120PE,,0.05,2017-01-25,1120.0,0.05,450,PE,NFO-OPT,NFO
14659330,57263,NIFTY17FEB7750CE,,712.95,2017-02-23,7750.0,0.05,75,CE,NFO-OPT,NFO
15043842,58765,HCLTECH17MAR680PE,,2.05,2017-03-30,680.0,0.05,700,PE,NFO-OPT,NFO
15754754,61542,AXISBANK17FEB350PE,,0.05,2017-02-23,350.0,0.05,1200,PE,NFO-OPT,NFO
15755010,61543,AXISBANK17FEB360CE,,115.55,2017-02-23,360.0,0.05,1200,CE,NFO-OPT,NFO
15881986,62039,IFCI17MAR22.5CE,,6.7,2017-03-30,22.5,0.05,22000,CE,NFO-OPT,NFO
16639490,64998,BOSCHLTD17FEB19800CE,,1929.55,2017-02-23,19800.0,0.05,25,CE,NFO-OPT,NFO
19390978,75746,SIEMENS17MAR720PE,,0.05,2017-03-30,720.0,0.05,500,PE,NFO-OPT,NFO
19391234,75747,SIEMENS17MAR740CE,,444.3,2017-03-30,740.0,0.05,500,CE,NFO-OPT,NFO
23136770,90378,SYNDIBANK17JAN52.5CE,,12.2,2017-01-25,52.5,0.05,9000,CE,NFO-OPT,NFO
23701762,92585,MARUTI17FEB4050CE,,1679.65,2017-02-23,4050.0,0.05,150,CE,NFO-OPT,NFO
24385538,95256,SYNDIBANK17FEB100PE,,34.75,2017-02-23,100.0,0.05,9000,PE,NFO-OPT,NFO
8987650,35108,S&P50017MAR2160CE,,136.35,2017-03-17,2160.0,0.05,250,CE,NFO-OPT,NFO
9763842,38140,CESC17FEB800PE,,120.5,2017-02-23,800.0,0.05,1100,PE,NFO-OPT,NFO
10325506,40334,MRF17JAN52650PE,,1153.95,2017-01-25,52650.0,0.05,15,PE,NFO-OPT,NFO
11609090,45348,NIFTY19JUN8800CE,,1260.6,2019-06-27,8800.0,0.05,75,CE,NFO-OPT,NFO
13803266,53919,BHEL17JAN70CE,,58.9,2017-01-25,70.0,0.05,5000,CE,NFO-OPT,NFO
18261506,71334,NTPC17MAR170CE,,11.6,2017-03-30,170.0,0.05,4000,CE,NFO-OPT,NFO
19391490,75748,SIEMENS17MAR740PE,,0.05,2017-03-30,740.0,0.05,500,PE,NFO-OPT,NFO
15266818,59636,HEXAWARE17MAR240CE,,2.2,2017-03-30,240.0,0.05,3000,CE,NFO-OPT,NFO
19391746,75749,SIEMENS17MAR760CE,,424.6,2017-03-30,760.0,0.05,500,CE,NFO-OPT,NFO
19392002,75750,SIEMENS17MAR760PE,,0.05,2017-03-30,760.0,0.05,500,PE,NFO-OPT,NFO
20217346,78974,ITC17FEB285PE,,34.35,2017-02-23,285.0,0.05,2400,PE,NFO-OPT,NFO
24385794,95257,TATACHEM17FEB220CE,,299.25,2017-02-23,220.0,0.05,1500,CE,NFO-OPT,NFO
11611906,45359,NIFTY19JUN9200PE,,464.7,2019-06-27,9200.0,0.05,75,PE,NFO-OPT,NFO
11612930,45363,NIFTY19JUN9400PE,,538.6,2019-06-27,9400.0,0.05,75,PE,NFO-OPT,NFO
20268290,79173,ITC17FEB315PE,,63.1,2017-02-23,315.0,0.05,2400,PE,NFO-OPT,NFO
13481730,52663,CAIRN17JAN185PE,,0.05,2017-01-25,185.0,0.05,3500,PE,NFO-OPT,NFO
14260482,55705,GRASIM17JAN590PE,,0.05,2017-01-25,590.0,0.05,750,PE,NFO-OPT,NFO
23140354,90392,SYNDIBANK17JAN70CE,,0.4,2017-01-25,70.0,0.05,9000,CE,NFO-OPT,NFO
24389890,95273,TATACHEM17FEB380CE,,140.45,2017-02-23,380.0,0.05,1500,CE,NFO-OPT,NFO
15755266,61544,AXISBANK17FEB360PE,,0.05,2017-02-23,360.0,0.05,1200,PE,NFO-OPT,NFO
19394562,75760,SIEMENS17MAR860PE,,0.25,2017-03-30,860.0,0.05,500,PE,NFO-OPT,NFO
8988674,35112,ASHOKLEY17JAN125PE,,40.2,2017-01-25,125.0,0.05,7000,PE,NFO-OPT,NFO
13489922,52695,HAVELLS17JAN150PE,,0.05,2017-01-25,150.0,0.05,2000,PE,NFO-OPT,NFO
9964546,38924,UPL17JAN380CE,,308.85,2017-01-25,380.0,0.05,1200,CE,NFO-OPT,NFO
11611394,45357,NIFTY19JUN9100PE,,430.15,2019-06-27,9100.0,0.05,75,PE,NFO-OPT,NFO
13490178,52696,HAVELLS17JAN160CE,,211.95,2017-01-25,160.0,0.05,2000,CE,NFO-OPT,NFO
11611650,45358,NIFTY19JUN9200CE,,1049.3,2019-06-27,9200.0,0.05,75,CE,NFO-OPT,NFO
15757570,61553,AXISBANK17FEB370CE,,105.7,2017-02-23,370.0,0.05,1200,CE,NFO-OPT,NFO
15759362,61560,AXISBANK17FEB380PE,,0.3,2017-02-23,380.0,0.05,1200,PE,NFO-OPT,NFO
15759618,61561,IDBI17MAR95CE,,0.3,2017-03-30,95.0,0.05,8000,CE,NFO-OPT,NFO
15882498,62041,IFCI17MAR25CE,,5.05,2017-03-30,25.0,0.05,22000,CE,NFO-OPT,NFO
14660098,57266,NIFTY17FEB7800PE,,20.8,2017-02-23,7800.0,0.05,75,PE,NFO-OPT,NFO
15044098,58766,HCLTECH17MAR700CE,,163.2,2017-03-30,700.0,0.05,700,CE,NFO-OPT,NFO
15045378,58771,HCLTECH17MAR740PE,,7.85,2017-03-30,740.0,0.05,700,PE,NFO-OPT,NFO
15267074,59637,HEXAWARE17MAR240PE,,38.4,2017-03-30,240.0,0.05,3000,PE,NFO-OPT,NFO
18264578,71346,NTPC17MAR182.5CE,,6.3,2017-03-30,182.5,0.05,4000,CE,NFO-OPT,NFO
19392770,75753,SIEMENS17MAR800CE,,384.85,2017-03-30,800.0,0.05,500,CE,NFO-OPT,NFO
19394818,75761,SIEMENS17MAR880CE,,306.6,2017-03-30,880.0,0.05,500,CE,NFO-OPT,NFO
19395074,75762,SIEMENS17MAR880PE,,0.4,2017-03-30,880.0,0.05,500,PE,NFO-OPT,NFO
19395330,75763,SIEMENS17MAR900CE,,287.1,2017-03-30,900.0,0.05,500,CE,NFO-OPT,NFO
20268034,79172,ITC17FEB315CE,,0.1,2017-02-23,315.0,0.05,2400,CE,NFO-OPT,NFO
24390914,95277,TATACHEM17FEB420CE,,100.8,2017-02-23,420.0,0.05,1500,CE,NFO-OPT,NFO
24391426,95279,TATACHEM17FEB440CE,,81.3,2017-02-23,440.0,0.05,1500,CE,NFO-OPT,NFO
24391938,95281,TATACHEM17FEB460CE,,62.4,2017-02-23,460.0,0.05,1500,CE,NFO-OPT,NFO
11726082,45805,NIFTY21JUN5900PE,,9.9,2021-06-24,5900.0,0.05,75,PE,NFO-OPT,NFO
15764994,61582,HINDALCO17JAN155CE,,17.25,2017-01-25,155.0,0.05,3500,CE,NFO-OPT,NFO
13135362,51310,BEL17JAN1220CE,,311.25,2017-01-25,1220.0,0.05,450,CE,NFO-OPT,NFO
14261250,55708,GRASIM17JAN610CE,,237.35,2017-01-25,610.0,0.05,750,CE,NFO-OPT,NFO
8989698,35116,APOLLOHOSP17FEB800PE,,0.05,2017-02-23,800.0,0.05,400,PE,NFO-OPT,NFO
24394242,95290,TATACHEM17FEB540PE,,28.8,2017-02-23,540.0,0.05,1500,PE,NFO-OPT,NFO
8990466,35119,ASIANPAINT17JAN660CE,,274.65,2017-01-25,660.0,0.05,600,CE,NFO-OPT,NFO
9970434,38947,VOLTAS17JAN200PE,,0.05,2017-01-25,200.0,0.05,2000,PE,NFO-OPT,NFO
15765506,61584,HINDALCO17JAN160CE,,13.65,2017-01-25,160.0,0.05,3500,CE,NFO-OPT,NFO
15765762,61585,HINDALCO17JAN160PE,,1.0,2017-01-25,160.0,0.05,3500,PE,NFO-OPT,NFO
11623682,45405,M&MFIN17JAN150CE,,136.75,2017-01-25,150.0,0.05,2500,CE,NFO-OPT,NFO
11623938,45406,M&MFIN17JAN150PE,,0.05,2017-01-25,150.0,0.05,2500,PE,NFO-OPT,NFO
11625730,45413,M&MFIN17JAN160CE,,126.75,2017-01-25,160.0,0.05,2500,CE,NFO-OPT,NFO
11625986,45414,M&MFIN17JAN160PE,,0.05,2017-01-25,160.0,0.05,2500,PE,NFO-OPT,NFO
11721730,45788,PTC17JAN35CE,,48.45,2017-01-25,35.0,0.05,8000,CE,NFO-OPT,NFO
18415362,71935,NTPC17MAR210CE,,1.15,2017-03-30,210.0,0.05,4000,CE,NFO-OPT,NFO
13135618,51311,BEL17JAN1220PE,,0.05,2017-01-25,1220.0,0.05,450,PE,NFO-OPT,NFO
13135874,51312,BEL17JAN1240CE,,291.3,2017-01-25,1240.0,0.05,450,CE,NFO-OPT,NFO
18458114,72102,NTPC17MAR212.5PE,,39.65,2017-03-30,212.5,0.05,4000,PE,NFO-OPT,NFO
13136130,51313,BEL17JAN1240PE,,0.05,2017-01-25,1240.0,0.05,450,PE,NFO-OPT,NFO
11726338,45806,NIFTY21JUN6000CE,,3947.95,2021-06-24,6000.0,0.05,75,CE,NFO-OPT,NFO
15053058,58801,ADANIPOWER17FEB50PE,,13.6,2017-02-23,50.0,0.05,20000,PE,NFO-OPT,NFO
19409154,75817,INDUSINDBK17FEB720CE,,501.05,2017-02-23,720.0,0.05,600,CE,NFO-OPT,NFO
19409410,75818,INDUSINDBK17FEB720PE,,0.05,2017-02-23,720.0,0.05,600,PE,NFO-OPT,NFO
15890434,62072,BAJFINANCE17FEB500CE,,403.8,2017-02-23,500.0,0.05,500,CE,NFO-OPT,NFO
16522754,64542,IDFC17JAN92.5CE,,0.05,2017-01-25,92.5,0.05,13200,CE,NFO-OPT,NFO
18453506,72084,NTPC17MAR210PE,,37.35,2017-03-30,210.0,0.05,4000,PE,NFO-OPT,NFO
18453762,72085,NTPC17MAR212.5CE,,0.95,2017-03-30,212.5,0.05,4000,CE,NFO-OPT,NFO
18458370,72103,OFSS17MAR2100CE,,1181.55,2017-03-30,2100.0,0.05,150,CE,NFO-OPT,NFO
20276738,79206,JETAIRWAYS17FEB180CE,,211.95,2017-02-23,180.0,0.05,1000,CE,NFO-OPT,NFO
20277506,79209,JETAIRWAYS17FEB200PE,,0.05,2017-02-23,200.0,0.05,1000,PE,NFO-OPT,NFO
23166978,90496,TATACHEM17JAN380CE,,138.4,2017-01-25,380.0,0.05,1500,CE,NFO-OPT,NFO
9970690,38948,CADILAHC17FEB230PE,,0.05,2017-02-23,230.0,0.05,1600,PE,NFO-OPT,NFO
18347778,71671,NTPC17MAR200PE,,28.55,2017-03-30,200.0,0.05,4000,PE,NFO-OPT,NFO
18415106,71934,NTPC17MAR207.5PE,,35.1,2017-03-30,207.5,0.05,4000,PE,NFO-OPT,NFO
14641154,57192,EICHERMOT17JAN23900PE,,1280.8,2017-01-25,23900.0,0.05,25,PE,NFO-OPT,NFO
15055106,58809,AJANTPHARM17FEB1150PE,,0.05,2017-02-23,1150.0,0.05,400,PE,NFO-OPT,NFO
15056898,58816,HCLTECH17MAR760PE,,11.4,2017-03-30,760.0,0.05,700,PE,NFO-OPT,NFO
19409922,75820,INDUSINDBK17FEB740PE,,0.05,2017-02-23,740.0,0.05,600,PE,NFO-OPT,NFO
19410690,75823,INDUSINDBK17FEB780CE,,441.5,2017-02-23,780.0,0.05,600,CE,NFO-OPT,NFO
20276226,79204,JETAIRWAYS17FEB160CE,,231.8,2017-02-23,160.0,0.05,1000,CE,NFO-OPT,NFO
24395778,95296,TATACHEM17FEB580PE,,60.6,2017-02-23,580.0,0.05,1500,PE,NFO-OPT,NFO
24398850,95308,TATACHEM17FEB700PE,,177.2,2017-02-23,700.0,0.05,1500,PE,NFO-OPT,NFO
24404994,95332,TATACOMM17FEB660PE,,28.2,2017-02-23,660.0,0.05,1400,PE,NFO-OPT,NFO
24407298,95341,TATACOMM17FEB760CE,,10.7,2017-02-23,760.0,0.05,1400,CE,NFO-OPT,NFO
15768066,61594,HINDALCO17JAN170PE,,3.45,2017-01-25,170.0,0.05,3500,PE,NFO-OPT,NFO
11728130,45813,NIFTY21JUN6100CE,,3875.6,2021-06-24,6100.0,0.05,75,CE,NFO-OPT,NFO
15769090,61598,AXISBANK17FEB390PE,,0.55,2017-02-23,390.0,0.05,1200,PE,NFO-OPT,NFO
19417090,75848,SIEMENS17MAR1140CE,,86.3,2017-03-30,1140.0,0.05,500,CE,NFO-OPT,NFO
20309762,79335,JETAIRWAYS17FEB260CE,,132.55,2017-02-23,260.0,0.05,1000,CE,NFO-OPT,NFO
10219010,39918,FTSE10017JUN7800CE,,63.45,2017-06-16,7800.0,0.05,100,CE,NFO-OPT,NFO
8992258,35126,FTSE10017MAR7300CE,,148.65,2017-03-17,7300.0,0.05,100,CE,NFO-OPT,NFO
11626242,45415,M&MFIN17JAN170CE,,116.7,2017-01-25,170.0,0.05,2500,CE,NFO-OPT,NFO
11726594,45807,NIFTY21JUN6000PE,,11.7,2021-06-24,6000.0,0.05,75,PE,NFO-OPT,NFO
20310018,79336,JETAIRWAYS17FEB260PE,,0.05,2017-02-23,260.0,0.05,1000,PE,NFO-OPT,NFO
13137922,51320,BEL17JAN1320CE,,211.8,2017-01-25,1320.0,0.05,450,CE,NFO-OPT,NFO
23168514,90502,TATACHEM17JAN440CE,,78.55,2017-01-25,440.0,0.05,1500,CE,NFO-OPT,NFO
20278530,79213,JETAIRWAYS17FEB240PE,,0.05,2017-02-23,240.0,0.05,1000,PE,NFO-OPT,NFO
15769346,61599,AXISBANK17FEB400CE,,76.75,2017-02-23,400.0,0.05,1200,CE,NFO-OPT,NFO
13138178,51321,BEL17JAN1320PE,,0.4,2017-01-25,1320.0,0.05,450,PE,NFO-OPT,NFO
19423490,75873,SIEMENS17MAR1380PE,,196.55,2017-03-30,1380.0,0.05,500,PE,NFO-OPT,NFO
24409090,95348,TATACOMM17FEB820PE,,145.55,2017-02-23,820.0,0.05,1400,PE,NFO-OPT,NFO
10770690,42073,S&P50017FEBFUT,,2263.0,2017-02-17,-0.01,0.25,250,FUT,NFO-FUT,NFO
13138434,51322,BEL17JAN1340CE,,192.2,2017-01-25,1340.0,0.05,450,CE,NFO-OPT,NFO
13138690,51323,BEL17JAN1340PE,,0.75,2017-01-25,1340.0,0.05,450,PE,NFO-OPT,NFO
13138946,51324,BEL17JAN1360CE,,172.85,2017-01-25,1360.0,0.05,450,CE,NFO-OPT,NFO
14641922,57195,EICHERMOT17JAN24000CE,,99.25,2017-01-25,24000.0,0.05,25,CE,NFO-OPT,NFO
15060226,58829,HCLTECH17MAR840PE,,36.95,2017-03-30,840.0,0.05,700,PE,NFO-OPT,NFO
15771906,61609,HINDALCO17JAN185CE,,1.4,2017-01-25,185.0,0.05,3500,CE,NFO-OPT,NFO
19412994,75832,SIEMENS17MAR980PE,,3.65,2017-03-30,980.0,0.05,500,PE,NFO-OPT,NFO
8991746,35124,ASIANPAINT17JAN660PE,,0.05,2017-01-25,660.0,0.05,600,PE,NFO-OPT,NFO
9775874,38187,NIFTY17JUN7300PE,,11.4,2017-06-29,7300.0,0.05,75,PE,NFO-OPT,NFO
9973506,38959,WIPRO17JAN250CE,,235.2,2017-01-25,250.0,0.05,1200,CE,NFO-OPT,NFO
11626498,45416,M&MFIN17JAN170PE,,0.05,2017-01-25,170.0,0.05,2500,PE,NFO-OPT,NFO
15060738,58831,HCLTECH17MAR860PE,,46.6,2017-03-30,860.0,0.05,700,PE,NFO-OPT,NFO
15772162,61610,HINDALCO17JAN185PE,,12.75,2017-01-25,185.0,0.05,3500,PE,NFO-OPT,NFO
15892994,62082,BAJFINANCE17FEB600CE,,304.65,2017-02-23,600.0,0.05,500,CE,NFO-OPT,NFO
15269890,59648,HEXAWARE17MAR265CE,,0.55,2017-03-30,265.0,0.05,3000,CE,NFO-OPT,NFO
18460162,72110,OFSS17MAR2250PE,,0.05,2017-03-30,2250.0,0.05,150,PE,NFO-OPT,NFO
19382018,75711,MARICO17JAN215CE,,43.8,2017-01-25,215.0,0.05,2600,CE,NFO-OPT,NFO
19413250,75833,SIEMENS17MAR1000CE,,193.15,2017-03-30,1000.0,0.05,500,CE,NFO-OPT,NFO
19413506,75834,SIEMENS17MAR1000PE,,5.3,2017-03-30,1000.0,0.05,500,PE,NFO-OPT,NFO
19413762,75835,SIEMENS17MAR1020CE,,175.55,2017-03-30,1020.0,0.05,500,CE,NFO-OPT,NFO
19416834,75847,SIEMENS17MAR1120PE,,29.35,2017-03-30,1120.0,0.05,500,PE,NFO-OPT,NFO
24412674,95362,TATAELXSI17FEB700PE,,0.05,2017-02-23,700.0,0.05,400,PE,NFO-OPT,NFO
24412930,95363,TATAELXSI17FEB750CE,,655.3,2017-02-23,750.0,0.05,400,CE,NFO-OPT,NFO
19428098,75891,SINTEX17MAR47.5PE,,0.05,2017-03-30,47.5,0.05,7125,PE,NFO-OPT,NFO
15899138,62106,BAJFINANCE17FEB950CE,,25.0,2017-02-23,950.0,0.05,500,CE,NFO-OPT,NFO
11489794,44882,NIFTYMID5017MARFUT,,3891.25,2017-03-30,-0.01,0.05,200,FUT,NFO-FUT,NFO
11493122,44895,AJANTPHARM17MARFUT,,1822.2,2017-03-30,-0.01,0.05,400,FUT,NFO-FUT,NFO
13141250,51333,BEL17JAN1440PE,,6.0,2017-01-25,1440.0,0.05,450,PE,NFO-OPT,NFO
19424002,75875,SIEMENS17MAR1400PE,,214.35,2017-03-30,1400.0,0.05,500,PE,NFO-OPT,NFO
20310274,79337,JETAIRWAYS17FEB280CE,,112.75,2017-02-23,280.0,0.05,1000,CE,NFO-OPT,NFO
